DOI,Article name,Compound_1,Compound_2,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor,"Loading, μg/cm2","Add_carbon, %","Surface area of electrode, cm2","Flow rate CO2, ml/min","Av_volume, mkm^3",Ratio_sphere_volume,"Min_volume, mkm^3","Max_volume, mkm^3",1_efermi,1_density_atomic,1_total_magnetization_normalized_formula_units,1_energy_above_hull,1_energy_per_atom,1_volume,1_band_gap,2_efermi,2_density_atomic,2_total_magnetization_normalized_formula_units,2_energy_above_hull,2_energy_per_atom,2_volume,2_band_gap,Product_exactmw,Product_lipinskiHBA,Product_lipinskiHBD,Product_NumAtoms,Product_FractionCSP3,Product_CrippenClogP,Product_hallKierAlpha,Product_kappa2,Product_kappa3,anion_molar_conductance,anion_mobility,anion_diffusion_coefficient,anion_hydr_R_of_ion,Type of reactor_H-cell,Base_carbon paper electrode,Base_gasdiffusion electrode
https://doi.org/10.1021/jacs.8b12381,Ag1-Cu0.4 NDs,Cu,Ag,40.49,sphere,0.0,5.0,27.5,30.0,30.0,32.5,35.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,H2,43.72,1.0,H-cell,10.0,0.0,1.5,5.5,1.2869076156501939e-05,1.0,3.926990816987241e-07,1.6493361431346413e-05,7.51858683,11.445998564977856,2e-07,0.0,-10.846796,11.445998564977856,0.0,3.94067991,17.28523120082949,9e-07,0.0021267149999990003,-21.35375043,17.28523120082949,0.0,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1021/jacs.8b12381,Ag1-Cu0.4 NDs,Cu,Ag,40.49,sphere,0.0,5.0,27.5,30.0,30.0,32.5,35.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,HCOOH,4.89,1.0,H-cell,10.0,0.0,1.5,5.5,1.2869076156501939e-05,1.0,3.926990816987241e-07,1.6493361431346413e-05,7.51858683,11.445998564977856,2e-07,0.0,-10.846796,11.445998564977856,0.0,3.94067991,17.28523120082949,9e-07,0.0021267149999990003,-21.35375043,17.28523120082949,0.0,46.005479304,2.0,1.0,5.0,0.0,-0.29919999999999997,-0.53,1.4699999999999982,1.4700000000000009,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1021/jacs.8b12381,Ag1-Cu0.4 NDs,Cu,Ag,40.49,sphere,0.0,5.0,27.5,30.0,30.0,32.5,35.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CO,4.89,1.0,H-cell,10.0,0.0,1.5,5.5,1.2869076156501939e-05,1.0,3.926990816987241e-07,1.6493361431346413e-05,7.51858683,11.445998564977856,2e-07,0.0,-10.846796,11.445998564977856,0.0,3.94067991,17.28523120082949,9e-07,0.0021267149999990003,-21.35375043,17.28523120082949,0.0,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1021/jacs.8b12381,Ag1-Cu0.4 NDs,Cu,Ag,40.49,sphere,0.0,5.0,27.5,30.0,30.0,32.5,35.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H4,7.18,1.0,H-cell,10.0,0.0,1.5,5.5,1.2869076156501939e-05,1.0,3.926990816987241e-07,1.6493361431346413e-05,7.51858683,11.445998564977856,2e-07,0.0,-10.846796,11.445998564977856,0.0,3.94067991,17.28523120082949,9e-07,0.0021267149999990003,-21.35375043,17.28523120082949,0.0,28.031300127999998,0.0,0.0,6.0,0.0,0.8022,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1021/jacs.8b12381,Ag1-Cu0.4 NDs,Cu,Ag,40.49,sphere,0.0,5.0,27.5,30.0,30.0,32.5,35.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CH4,22.84,1.0,H-cell,10.0,0.0,1.5,5.5,1.2869076156501939e-05,1.0,3.926990816987241e-07,1.6493361431346413e-05,7.51858683,11.445998564977856,2e-07,0.0,-10.846796,11.445998564977856,0.0,3.94067991,17.28523120082949,9e-07,0.0021267149999990003,-21.35375043,17.28523120082949,0.0,16.031300127999998,0.0,0.0,5.0,1.0,0.6361,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1021/jacs.8b12381,Ag1-Cu0.4 NDs,Cu,Ag,40.49,sphere,0.0,5.0,27.5,30.0,30.0,32.5,35.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,H2,55.46,1.0,H-cell,10.0,0.0,1.5,5.5,1.2869076156501939e-05,1.0,3.926990816987241e-07,1.6493361431346413e-05,7.51858683,11.445998564977856,2e-07,0.0,-10.846796,11.445998564977856,0.0,3.94067991,17.28523120082949,9e-07,0.0021267149999990003,-21.35375043,17.28523120082949,0.0,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1021/jacs.8b12381,Ag1-Cu0.4 NDs,Cu,Ag,40.49,sphere,0.0,5.0,27.5,30.0,30.0,32.5,35.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CO,2.94,1.0,H-cell,10.0,0.0,1.5,5.5,1.2869076156501939e-05,1.0,3.926990816987241e-07,1.6493361431346413e-05,7.51858683,11.445998564977856,2e-07,0.0,-10.846796,11.445998564977856,0.0,3.94067991,17.28523120082949,9e-07,0.0021267149999990003,-21.35375043,17.28523120082949,0.0,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1021/jacs.8b12381,Ag1-Cu0.4 NDs,Cu,Ag,40.49,sphere,0.0,5.0,27.5,30.0,30.0,32.5,35.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,HCOOH,4.73,1.0,H-cell,10.0,0.0,1.5,5.5,1.2869076156501939e-05,1.0,3.926990816987241e-07,1.6493361431346413e-05,7.51858683,11.445998564977856,2e-07,0.0,-10.846796,11.445998564977856,0.0,3.94067991,17.28523120082949,9e-07,0.0021267149999990003,-21.35375043,17.28523120082949,0.0,46.005479304,2.0,1.0,5.0,0.0,-0.29919999999999997,-0.53,1.4699999999999982,1.4700000000000009,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1021/jacs.8b12381,Ag1-Cu0.4 NDs,Cu,Ag,40.49,sphere,0.0,5.0,27.5,30.0,30.0,32.5,35.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,4.73,1.0,H-cell,10.0,0.0,1.5,5.5,1.2869076156501939e-05,1.0,3.926990816987241e-07,1.6493361431346413e-05,7.51858683,11.445998564977856,2e-07,0.0,-10.846796,11.445998564977856,0.0,3.94067991,17.28523120082949,9e-07,0.0021267149999990003,-21.35375043,17.28523120082949,0.0,28.031300127999998,0.0,0.0,6.0,0.0,0.8022,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1021/jacs.8b12381,Ag1-Cu0.4 NDs,Cu,Ag,40.49,sphere,0.0,5.0,27.5,30.0,30.0,32.5,35.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CH4,32.63,1.0,H-cell,10.0,0.0,1.5,5.5,1.2869076156501939e-05,1.0,3.926990816987241e-07,1.6493361431346413e-05,7.51858683,11.445998564977856,2e-07,0.0,-10.846796,11.445998564977856,0.0,3.94067991,17.28523120082949,9e-07,0.0021267149999990003,-21.35375043,17.28523120082949,0.0,16.031300127999998,0.0,0.0,5.0,1.0,0.6361,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1021/jacs.8b12381,Ag1-Cu0.4 NDs,Cu,Ag,40.49,sphere,0.0,5.0,27.5,30.0,30.0,32.5,35.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,H2,58.56,1.0,H-cell,10.0,0.0,1.5,5.5,1.2869076156501939e-05,1.0,3.926990816987241e-07,1.6493361431346413e-05,7.51858683,11.445998564977856,2e-07,0.0,-10.846796,11.445998564977856,0.0,3.94067991,17.28523120082949,9e-07,0.0021267149999990003,-21.35375043,17.28523120082949,0.0,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.09,CO,3.74,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.09,CH4,11.43,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.031300127999998,0.0,0.0,5.0,1.0,0.6361,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.09,H2,22.86,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.09,C2H4,41.77,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.031300127999998,0.0,0.0,6.0,0.0,0.8022,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.06,CO,3.35,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.06,CH4,13.2,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.031300127999998,0.0,0.0,5.0,1.0,0.6361,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.06,H2,20.89,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.06,C2H4,36.65,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.031300127999998,0.0,0.0,6.0,0.0,0.8022,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.98,CH4,3.74,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.031300127999998,0.0,0.0,5.0,1.0,0.6361,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.98,CO,10.64,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.98,H2,21.08,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.98,C2H4,34.68,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.031300127999998,0.0,0.0,6.0,0.0,0.8022,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.92,CH4,1.38,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.031300127999998,0.0,0.0,5.0,1.0,0.6361,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.92,CO,17.93,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.92,C2H4,25.42,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.031300127999998,0.0,0.0,6.0,0.0,0.8022,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.92,H2,28.18,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.84,C2H4,14.78,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.031300127999998,0.0,0.0,6.0,0.0,0.8022,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.84,CO,26.6,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,h-Cu2 O,Cu2O,No,100.0,hierarchical octopod,0.0,240.52,320.1,379.08,53.59,82.86,99.35,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.84,H2,33.3,1.0,H-cell,700.0,0.0,0.2,20.0,-0.004808654716248,-0.13795676533893994,-0.0016856547202950003,-0.008102333717575001,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,b-Cu2O,Cu2O,No,100.0,cubic,0.0,218.0,250.0,280.0,218.0,250.0,280.0,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.11,CO,2.52,1.0,H-cell,700.0,0.0,0.2,20.0,0.015625,0.36755259694786147,0.010360232,0.021952,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,b-Cu2O,Cu2O,No,100.0,cubic,0.0,218.0,250.0,280.0,218.0,250.0,280.0,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.11,C2H4,16.5,1.0,H-cell,700.0,0.0,0.2,20.0,0.015625,0.36755259694786147,0.010360232,0.021952,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.031300127999998,0.0,0.0,6.0,0.0,0.8022,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,b-Cu2O,Cu2O,No,100.0,cubic,0.0,218.0,250.0,280.0,218.0,250.0,280.0,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.11,H2,26.21,1.0,H-cell,700.0,0.0,0.2,20.0,0.015625,0.36755259694786147,0.010360232,0.021952,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,b-Cu2O,Cu2O,No,100.0,cubic,0.0,218.0,250.0,280.0,218.0,250.0,280.0,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.12,CH4,45.63,1.0,H-cell,700.0,0.0,0.2,20.0,0.015625,0.36755259694786147,0.010360232,0.021952,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.031300127999998,0.0,0.0,5.0,1.0,0.6361,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,b-Cu2O,Cu2O,No,100.0,cubic,0.0,218.0,250.0,280.0,218.0,250.0,280.0,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.09,CO,4.85,1.0,H-cell,700.0,0.0,0.2,20.0,0.015625,0.36755259694786147,0.010360232,0.021952,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,b-Cu2O,Cu2O,No,100.0,cubic,0.0,218.0,250.0,280.0,218.0,250.0,280.0,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.09,C2H4,22.52,1.0,H-cell,700.0,0.0,0.2,20.0,0.015625,0.36755259694786147,0.010360232,0.021952,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.031300127999998,0.0,0.0,6.0,0.0,0.8022,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,b-Cu2O,Cu2O,No,100.0,cubic,0.0,218.0,250.0,280.0,218.0,250.0,280.0,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.09,H2,24.85,1.0,H-cell,700.0,0.0,0.2,20.0,0.015625,0.36755259694786147,0.010360232,0.021952,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,b-Cu2O,Cu2O,No,100.0,cubic,0.0,218.0,250.0,280.0,218.0,250.0,280.0,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.09,CH4,31.46,1.0,H-cell,700.0,0.0,0.2,20.0,0.015625,0.36755259694786147,0.010360232,0.021952,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.031300127999998,0.0,0.0,5.0,1.0,0.6361,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,1.0,0.0
https://doi.org/10.1002/smtd.202200074,b-Cu2O,Cu2O,No,100.0,cubic,0.0,218.0,250.0,280.0,218.0,250.0,280.0,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,CO,12.04,1.0,H-cell,700.0,0.0,0.2,20.0,0.015625,0.36755259694786147,0.010360232,0.021952,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,1.0,0.0
